id_evento,fecha_hora,producto,stock,sucursal,categoria,unidad,costo_unitario
I-791A325746,2026-09-11 17:53:24,Cheesecake de frutos rojos,104,Plaza Obelie,Pasteles,pza,170.0
I-B2607FF268,2026-09-11 17:53:24,Cheesecake de frutos rojos,41,Sur,Pasteles,pza,170.0
I-7CFE2FDA6A,2026-09-11 17:53:25,Macaron mixto,59,Sur,Petit fours,pza,10.0
I-10C376EDD3,2026-09-11 17:53:25,Baguette tradicional,86,Sur,Panaderia,pza,9.0
I-851BD884E2,2026-09-11 17:53:25,Eclair de cafe,85,Sur,Petit fours,pza,16.0
I-E49F1CAD51,2026-09-11 17:53:26,Rol de canela,27,Norte,Viennoiserie,pza,15.0
I-62DCF6B5BC,2026-09-11 17:53:26,Baguette tradicional,98,Sur,Panaderia,pza,9.0
I-AF94935198,2026-09-11 17:53:26,Eclair de cafe,59,Norte,Petit fours,pza,16.0
I-ED311A54C9,2026-09-11 17:53:27,Croissant de almendra,58,Sur,Viennoiserie,pza,18.0
I-FEA7DA267A,2026-09-11 17:53:27,Tarta de frutas,53,Plaza Obelie,Pasteles,pza,155.0
I-EA75813139,2026-09-11 17:53:27,Croissant de almendra,50,Sur,Viennoiserie,pza,18.0
I-D711C5FBE3,2026-09-11 17:53:27,Galleta de mantequilla,30,Centro,Reposteria,pza,6.0
I-A1A524CB9F,2026-09-11 17:53:28,Macaron mixto,62,Centro,Petit fours,pza,10.0
I-D4C0104D01,2026-09-11 17:53:28,Baguette tradicional,78,Sur,Panaderia,pza,9.0
I-B8E0A6B08D,2026-09-11 17:53:28,Macaron mixto,75,Plaza Obelie,Petit fours,pza,10.0
I-9DBD3A9F76,2026-09-11 17:53:28,Brownie nogada,44,Centro,Reposteria,pza,20.0
I-0DD2CC68FA,2026-09-11 17:53:29,Cheesecake de frutos rojos,44,Sur,Pasteles,pza,170.0
I-785D0BE61D,2026-09-11 17:53:29,Eclair de cafe,62,Sur,Petit fours,pza,16.0
I-5A4D5A5898,2026-09-11 17:53:29,Eclair de cafe,55,Plaza Obelie,Petit fours,pza,16.0
I-89FAE92F02,2026-09-11 17:53:30,Eclair de cafe,69,Norte,Petit fours,pza,16.0
I-048AAB1B23,2026-09-11 17:53:30,Cheesecake de frutos rojos,81,Centro,Pasteles,pza,170.0
I-3AF65EF134,2026-09-11 17:53:30,Tarta de frutas,81,Norte,Pasteles,pza,155.0
I-212BFBAC91,2026-09-11 17:53:31,Macaron mixto,45,Centro,Petit fours,pza,10.0
I-7AE841FFB7,2026-09-11 17:53:31,Eclair de cafe,49,Plaza Obelie,Petit fours,pza,16.0
I-0A9DFE26EF,2026-09-11 17:53:31,Tarta de frutas,127,Sur,Pasteles,pza,155.0
I-D0FDD820B3,2026-09-11 17:53:31,Baguette tradicional,40,Norte,Panaderia,pza,9.0
I-E4D3C716DC,2026-09-11 17:53:32,Brownie nogada,98,Sur,Reposteria,pza,20.0
I-1C03DEE15E,2026-09-11 17:53:32,Galleta de mantequilla,60,Plaza Obelie,Reposteria,pza,6.0
I-4C32C8A213,2026-09-11 17:53:32,Rol de canela,31,Centro,Viennoiserie,pza,15.0
I-5455F6DC31,2026-09-11 17:53:32,Eclair de cafe,60,Plaza Obelie,Petit fours,pza,16.0
I-9EF424A4F3,2026-09-11 17:53:33,Rol de canela,56,Sur,Viennoiserie,pza,15.0
I-A504CDA8C7,2026-09-11 17:53:33,Brownie nogada,109,Sur,Reposteria,pza,20.0
I-2F691872FC,2026-09-11 17:53:33,Eclair de cafe,38,Centro,Petit fours,pza,16.0
I-6DCF426472,2026-09-11 17:53:34,Rol de canela,88,Sur,Viennoiserie,pza,15.0
I-62D14E4575,2026-09-11 17:53:34,Croissant de almendra,26,Sur,Viennoiserie,pza,18.0
I-920D6AEDC6,2026-09-11 17:53:34,Eclair de cafe,85,Centro,Petit fours,pza,16.0
I-67B7606EC4,2026-09-11 17:53:34,Pastel de chocolate,36,Sur,Pasteles,pza,150.0
I-19C561E2CD,2026-09-11 17:53:34,Brownie nogada,37,Norte,Reposteria,pza,20.0
I-3F2EAC25EF,2026-09-11 17:53:35,Croissant de almendra,95,Plaza Obelie,Viennoiserie,pza,18.0
I-6AFB135C29,2026-09-11 17:53:35,Croissant de almendra,49,Sur,Viennoiserie,pza,18.0
I-06396A2E0C,2026-09-11 17:53:36,Croissant de almendra,72,Centro,Viennoiserie,pza,18.0
I-83BFE11E3F,2026-09-11 17:53:36,Pastel de chocolate,79,Plaza Obelie,Pasteles,pza,150.0
I-E2EAF7CFB4,2026-09-11 17:53:36,Galleta de mantequilla,25,Centro,Reposteria,pza,6.0
I-B69F44CE62,2026-09-11 17:53:37,Macaron mixto,67,Centro,Petit fours,pza,10.0
I-8173D8ECBD,2026-09-11 17:53:37,Baguette tradicional,32,Norte,Panaderia,pza,9.0
I-62C870320A,2026-09-11 17:53:37,Tarta de frutas,30,Centro,Pasteles,pza,155.0
I-625989FA4A,2026-09-11 17:53:37,Rol de canela,94,Plaza Obelie,Viennoiserie,pza,15.0
I-5B11D58931,2026-09-11 17:53:38,Pastel de chocolate,44,Norte,Pasteles,pza,150.0
I-E48CC14A37,2026-09-11 17:53:38,Eclair de cafe,55,Plaza Obelie,Petit fours,pza,16.0
I-080E591809,2026-09-11 17:53:38,Brownie nogada,74,Plaza Obelie,Reposteria,pza,20.0
I-E21F357212,2026-09-11 17:53:38,Galleta de mantequilla,139,Sur,Reposteria,pza,6.0
I-846C7A0FBA,2026-09-11 17:53:39,Galleta de mantequilla,105,Norte,Reposteria,pza,6.0
I-F67FF562B1,2026-09-11 17:53:39,Rol de canela,24,Centro,Viennoiserie,pza,15.0
I-866E180AC6,2026-09-11 17:53:39,Baguette tradicional,85,Sur,Panaderia,pza,9.0
I-E8883884BA,2026-09-11 17:53:39,Macaron mixto,80,Plaza Obelie,Petit fours,pza,10.0
I-C236FDB1DE,2026-09-11 17:53:40,Macaron mixto,38,Sur,Petit fours,pza,10.0
I-10B5176978,2026-09-11 17:53:40,Cheesecake de frutos rojos,49,Sur,Pasteles,pza,170.0
I-5CBDB81538,2026-09-11 17:53:40,Cheesecake de frutos rojos,47,Centro,Pasteles,pza,170.0
I-8A9CB7969F,2026-09-11 17:53:41,Macaron mixto,77,Centro,Petit fours,pza,10.0
I-66D69FEE40,2026-09-11 17:53:41,Cheesecake de frutos rojos,88,Norte,Pasteles,pza,170.0
I-81F70B5681,2026-09-11 17:53:42,Macaron mixto,79,Plaza Obelie,Petit fours,pza,10.0
I-036456D1F3,2026-09-11 17:53:42,Macaron mixto,50,Sur,Petit fours,pza,10.0
I-60583DE8CE,2026-09-11 17:53:42,Tarta de frutas,23,Plaza Obelie,Pasteles,pza,155.0
I-632B4CBF35,2026-09-11 17:53:42,Cheesecake de frutos rojos,47,Sur,Pasteles,pza,170.0
I-44EF1F7FBF,2026-09-11 17:53:43,Brownie nogada,82,Centro,Reposteria,pza,20.0
I-549658FBC8,2026-09-11 17:53:43,Baguette tradicional,32,Norte,Panaderia,pza,9.0
I-F0A2B9D4EF,2026-09-11 17:53:43,Baguette tradicional,106,Sur,Panaderia,pza,9.0
I-2D2A10A2EF,2026-09-11 17:53:43,Galleta de mantequilla,36,Centro,Reposteria,pza,6.0
I-85FD4587ED,2026-09-11 17:53:44,Cheesecake de frutos rojos,85,Norte,Pasteles,pza,170.0
I-2198A88E73,2026-09-11 17:53:44,Tarta de frutas,28,Plaza Obelie,Pasteles,pza,155.0
I-B64C79F922,2026-09-11 17:53:44,Rol de canela,79,Plaza Obelie,Viennoiserie,pza,15.0
I-0CBF1113EC,2026-09-11 17:53:44,Brownie nogada,109,Sur,Reposteria,pza,20.0
I-1F02BA389D,2026-09-11 17:53:45,Eclair de cafe,67,Norte,Petit fours,pza,16.0
I-610014D376,2026-09-11 17:53:45,Eclair de cafe,95,Centro,Petit fours,pza,16.0
I-498EC17124,2026-09-11 17:53:45,Pastel de chocolate,28,Plaza Obelie,Pasteles,pza,150.0
I-BBB1E98AA0,2026-09-11 17:53:46,Baguette tradicional,45,Centro,Panaderia,pza,9.0
I-10767261A9,2026-09-11 17:53:46,Baguette tradicional,80,Sur,Panaderia,pza,9.0
I-BA4873051D,2026-09-11 17:53:46,Galleta de mantequilla,98,Norte,Reposteria,pza,6.0
I-42C76DABCB,2026-09-11 17:53:47,Baguette tradicional,43,Centro,Panaderia,pza,9.0
I-D5675DA606,2026-09-11 17:53:47,Croissant de almendra,32,Norte,Viennoiserie,pza,18.0
I-B7EC96D80A,2026-09-11 17:53:47,Rol de canela,25,Centro,Viennoiserie,pza,15.0
I-2824561CE3,2026-09-11 17:53:47,Brownie nogada,49,Centro,Reposteria,pza,20.0
I-5E993A2F13,2026-09-11 17:53:48,Macaron mixto,83,Plaza Obelie,Petit fours,pza,10.0
I-2BF89DEF08,2026-09-11 17:53:48,Baguette tradicional,78,Sur,Panaderia,pza,9.0
I-37F46BA633,2026-09-11 17:53:48,Cheesecake de frutos rojos,54,Norte,Pasteles,pza,170.0
I-F62C117171,2026-09-11 17:53:49,Pastel de chocolate,39,Centro,Pasteles,pza,150.0
I-B83B193C58,2026-09-11 17:53:49,Brownie nogada,58,Plaza Obelie,Reposteria,pza,20.0
I-EAA08BD7A6,2026-09-11 17:53:49,Croissant de almendra,88,Centro,Viennoiserie,pza,18.0
I-45AEFD2BC1,2026-09-11 17:53:50,Baguette tradicional,78,Centro,Panaderia,pza,9.0
I-1C70A69247,2026-09-11 17:53:50,Croissant de almendra,83,Plaza Obelie,Viennoiserie,pza,18.0
I-26D9BEDA53,2026-09-11 17:53:50,Eclair de cafe,69,Sur,Petit fours,pza,16.0
I-8019E34C0F,2026-09-11 17:53:51,Tarta de frutas,31,Plaza Obelie,Pasteles,pza,155.0
I-5E6AD17ED0,2026-09-11 17:53:51,Eclair de cafe,60,Plaza Obelie,Petit fours,pza,16.0
I-BA110FDFB6,2026-09-11 17:53:51,Pastel de chocolate,26,Sur,Pasteles,pza,150.0
I-F01CE751A1,2026-09-11 17:53:52,Brownie nogada,44,Sur,Reposteria,pza,20.0
I-4377BE3A66,2026-09-11 17:53:52,Macaron mixto,70,Centro,Petit fours,pza,10.0
I-655605CC45,2026-09-11 17:53:52,Cheesecake de frutos rojos,43,Centro,Pasteles,pza,170.0
I-09E4362D53,2026-09-11 17:53:52,Tarta de frutas,139,Sur,Pasteles,pza,155.0
I-B86A0C0A06,2026-09-11 17:53:53,Brownie nogada,81,Plaza Obelie,Reposteria,pza,20.0
I-1021CBDF0E,2026-09-11 17:53:53,Macaron mixto,79,Centro,Petit fours,pza,10.0
I-E0206337DA,2026-09-11 17:53:53,Tarta de frutas,80,Norte,Pasteles,pza,155.0
I-7AEEEAB58A,2026-09-11 17:53:54,Pastel de chocolate,28,Norte,Pasteles,pza,150.0
I-B933BCED45,2026-09-11 17:53:54,Brownie nogada,64,Norte,Reposteria,pza,20.0
I-9DEB227BA7,2026-09-11 17:53:54,Galleta de mantequilla,110,Norte,Reposteria,pza,6.0
I-0A5881C681,2026-09-11 17:53:54,Rol de canela,36,Centro,Viennoiserie,pza,15.0
I-8589EE5F58,2026-09-11 17:53:55,Galleta de mantequilla,134,Sur,Reposteria,pza,6.0
I-C3BBCB601C,2026-09-11 17:53:55,Rol de canela,27,Centro,Viennoiserie,pza,15.0
I-309B88BC31,2026-09-11 17:53:55,Macaron mixto,55,Centro,Petit fours,pza,10.0
I-6A35CA7399,2026-09-11 17:53:56,Brownie nogada,31,Norte,Reposteria,pza,20.0
I-0C6BBEE3F1,2026-09-11 17:53:56,Brownie nogada,62,Norte,Reposteria,pza,20.0
I-A59EA9A3E7,2026-09-11 17:53:56,Croissant de almendra,30,Norte,Viennoiserie,pza,18.0
I-CC32F77725,2026-09-11 17:53:56,Pastel de chocolate,42,Centro,Pasteles,pza,150.0
I-83948E0A36,2026-09-11 17:53:56,Eclair de cafe,86,Sur,Petit fours,pza,16.0
I-731CAC8859,2026-09-11 17:53:57,Cheesecake de frutos rojos,66,Norte,Pasteles,pza,170.0
I-9729ED1997,2026-09-11 17:53:57,Croissant de almendra,79,Centro,Viennoiserie,pza,18.0
I-29E29EFA26,2026-09-11 17:53:57,Macaron mixto,92,Plaza Obelie,Petit fours,pza,10.0
I-A880B5B754,2026-09-11 17:53:57,Tarta de frutas,36,Sur,Pasteles,pza,155.0
I-FF5D96EC22,2026-09-11 17:53:58,Rol de canela,98,Norte,Viennoiserie,pza,15.0
I-28C3334A7F,2026-09-11 17:53:58,Brownie nogada,49,Centro,Reposteria,pza,20.0
I-3974C7D70E,2026-09-11 17:53:58,Eclair de cafe,84,Sur,Petit fours,pza,16.0
I-0A3BE70D3E,2026-09-11 17:53:59,Rol de canela,74,Plaza Obelie,Viennoiserie,pza,15.0
I-D502C698C2,2026-09-11 17:53:59,Macaron mixto,96,Plaza Obelie,Petit fours,pza,10.0
I-797CA6CCD5,2026-09-11 17:53:59,Baguette tradicional,64,Plaza Obelie,Panaderia,pza,9.0
I-793C04BB96,2026-09-11 17:53:59,Cheesecake de frutos rojos,85,Centro,Pasteles,pza,170.0
I-BB60944868,2026-09-11 17:53:59,Cheesecake de frutos rojos,50,Centro,Pasteles,pza,170.0
I-A9B61C57E3,2026-09-11 17:54:00,Tarta de frutas,135,Sur,Pasteles,pza,155.0
I-AC3CF8780E,2026-09-11 17:54:00,Galleta de mantequilla,118,Norte,Reposteria,pza,6.0
I-1DB08051E3,2026-09-11 17:54:00,Galleta de mantequilla,65,Plaza Obelie,Reposteria,pza,6.0
I-78D0BD1B11,2026-09-11 17:54:01,Croissant de almendra,58,Sur,Viennoiserie,pza,18.0
I-BBB35A8691,2026-09-11 17:54:01,Baguette tradicional,73,Centro,Panaderia,pza,9.0
I-3F3C6C4DAE,2026-09-11 17:54:01,Baguette tradicional,74,Centro,Panaderia,pza,9.0
I-3F177484B6,2026-09-11 17:54:02,Baguette tradicional,28,Plaza Obelie,Panaderia,pza,9.0
I-90A50D7C0E,2026-09-11 17:54:02,Macaron mixto,57,Norte,Petit fours,pza,10.0
I-124D948F90,2026-09-11 17:54:02,Tarta de frutas,34,Norte,Pasteles,pza,155.0
I-A9E444C02F,2026-09-11 17:54:03,Cheesecake de frutos rojos,74,Norte,Pasteles,pza,170.0
I-4C2956B0A3,2026-09-11 17:54:03,Pastel de chocolate,28,Plaza Obelie,Pasteles,pza,150.0
I-948AA737C2,2026-09-11 17:54:03,Tarta de frutas,28,Norte,Pasteles,pza,155.0
I-F20BD8A14B,2026-09-11 17:54:03,Cheesecake de frutos rojos,92,Norte,Pasteles,pza,170.0
I-A20D36C178,2026-09-11 17:54:04,Tarta de frutas,132,Sur,Pasteles,pza,155.0
I-2E46DDFA08,2026-09-11 17:54:04,Brownie nogada,58,Norte,Reposteria,pza,20.0
I-52E37CB0BC,2026-09-11 17:54:04,Galleta de mantequilla,29,Plaza Obelie,Reposteria,pza,6.0
I-34637D8E4F,2026-09-11 17:54:04,Eclair de cafe,61,Sur,Petit fours,pza,16.0
I-B421235E43,2026-09-11 17:54:05,Croissant de almendra,58,Sur,Viennoiserie,pza,18.0
I-55D010F0A9,2026-09-11 17:54:05,Pastel de chocolate,35,Centro,Pasteles,pza,150.0
I-5A0A26AB49,2026-09-11 17:54:06,Tarta de frutas,28,Plaza Obelie,Pasteles,pza,155.0
I-ABD8238BD7,2026-09-11 17:54:06,Baguette tradicional,75,Plaza Obelie,Panaderia,pza,9.0
I-2AC88B4182,2026-09-11 17:54:06,Eclair de cafe,76,Norte,Petit fours,pza,16.0
I-363A535943,2026-09-11 17:54:06,Macaron mixto,108,Plaza Obelie,Petit fours,pza,10.0
I-23518AAEC0,2026-09-11 17:54:07,Galleta de mantequilla,144,Sur,Reposteria,pza,6.0
I-52024CAD20,2026-09-11 17:54:07,Pastel de chocolate,40,Norte,Pasteles,pza,150.0
I-CA7CD07EF5,2026-09-11 17:54:07,Macaron mixto,113,Plaza Obelie,Petit fours,pza,10.0
I-691FF3494B,2026-09-11 17:54:07,Brownie nogada,54,Sur,Reposteria,pza,20.0
I-40DD9CD5AA,2026-09-11 17:54:08,Pastel de chocolate,31,Sur,Pasteles,pza,150.0
I-6DD3641B6A,2026-09-11 17:54:08,Macaron mixto,71,Sur,Petit fours,pza,10.0
I-0CAC3195F6,2026-09-11 17:54:09,Pastel de chocolate,31,Centro,Pasteles,pza,150.0
I-8C8C3CBA77,2026-09-11 17:54:09,Brownie nogada,27,Norte,Reposteria,pza,20.0
I-07113F57EE,2026-09-11 17:54:09,Macaron mixto,80,Centro,Petit fours,pza,10.0
I-2CFB4899C2,2026-09-11 17:54:09,Pastel de chocolate,20,Plaza Obelie,Pasteles,pza,150.0
I-91E116C787,2026-09-11 17:54:10,Galleta de mantequilla,126,Norte,Reposteria,pza,6.0
I-0D8FD28097,2026-09-11 17:54:10,Brownie nogada,69,Norte,Reposteria,pza,20.0
I-8BADD90441,2026-09-11 17:54:10,Galleta de mantequilla,137,Sur,Reposteria,pza,6.0
I-67541C2E6D,2026-09-11 17:54:10,Cheesecake de frutos rojos,56,Sur,Pasteles,pza,170.0
I-74937B029F,2026-09-11 17:54:11,Cheesecake de frutos rojos,67,Norte,Pasteles,pza,170.0
I-378DA49C89,2026-09-11 17:54:11,Galleta de mantequilla,38,Centro,Reposteria,pza,6.0
I-F18519F808,2026-09-11 17:54:11,Croissant de almendra,34,Norte,Viennoiserie,pza,18.0
I-B3FA0D0D38,2026-09-11 17:54:12,Tarta de frutas,33,Centro,Pasteles,pza,155.0
I-10980921F1,2026-09-11 17:54:12,Pastel de chocolate,65,Centro,Pasteles,pza,150.0
I-73B200A7A7,2026-09-11 17:54:12,Pastel de chocolate,33,Sur,Pasteles,pza,150.0
I-98FF384749,2026-09-11 17:54:13,Baguette tradicional,49,Centro,Panaderia,pza,9.0
I-9BEE06DEAB,2026-09-11 17:54:13,Pastel de chocolate,43,Centro,Pasteles,pza,150.0
I-E17411F3A8,2026-09-11 17:54:13,Pastel de chocolate,26,Norte,Pasteles,pza,150.0
I-E8C24A708B,2026-09-11 17:54:13,Croissant de almendra,18,Sur,Viennoiserie,pza,18.0
I-F28C9F3BEB,2026-09-11 17:54:14,Macaron mixto,53,Sur,Petit fours,pza,10.0
I-E8D8084E86,2026-09-11 17:54:14,Croissant de almendra,31,Norte,Viennoiserie,pza,18.0
I-D8061281FA,2026-09-11 17:54:14,Brownie nogada,65,Norte,Reposteria,pza,20.0
I-C24AE675CE,2026-09-11 17:54:15,Galleta de mantequilla,147,Sur,Reposteria,pza,6.0
I-A881E712E7,2026-09-11 17:54:15,Cheesecake de frutos rojos,20,Plaza Obelie,Pasteles,pza,170.0
I-36F805EFF2,2026-09-11 17:54:15,Cheesecake de frutos rojos,68,Norte,Pasteles,pza,170.0
I-55F7C7EB8E,2026-09-11 17:54:15,Rol de canela,39,Norte,Viennoiserie,pza,15.0
I-CF8B58D45A,2026-09-11 17:54:16,Eclair de cafe,99,Centro,Petit fours,pza,16.0
I-93FC1B297B,2026-09-11 17:54:16,Eclair de cafe,68,Sur,Petit fours,pza,16.0
I-4F8719871D,2026-09-11 17:54:16,Tarta de frutas,32,Plaza Obelie,Pasteles,pza,155.0
I-9B4D4B1A2A,2026-09-11 17:54:17,Galleta de mantequilla,63,Plaza Obelie,Reposteria,pza,6.0
I-12751157FF,2026-09-11 17:54:17,Pastel de chocolate,69,Centro,Pasteles,pza,150.0
I-FA36609437,2026-09-11 17:54:17,Rol de canela,33,Norte,Viennoiserie,pza,15.0
I-BD34DA5D0F,2026-09-11 17:54:17,Rol de canela,39,Centro,Viennoiserie,pza,15.0
I-9604585C03,2026-09-11 17:54:18,Galleta de mantequilla,69,Plaza Obelie,Reposteria,pza,6.0
I-C7E09F535C,2026-09-11 17:54:18,Pastel de chocolate,34,Norte,Pasteles,pza,150.0
I-84835AFC50,2026-09-11 17:54:18,Tarta de frutas,58,Plaza Obelie,Pasteles,pza,155.0
I-35A3D47EE8,2026-09-11 17:54:19,Galleta de mantequilla,133,Norte,Reposteria,pza,6.0
I-84CE2379E5,2026-09-11 17:54:19,Rol de canela,91,Norte,Viennoiserie,pza,15.0
I-F0C96609D6,2026-09-11 17:54:19,Macaron mixto,55,Centro,Petit fours,pza,10.0
I-04D4FA5A5E,2026-09-11 17:54:20,Baguette tradicional,104,Sur,Panaderia,pza,9.0
I-B73AC2AC60,2026-09-11 17:54:20,Galleta de mantequilla,41,Centro,Reposteria,pza,6.0
I-6754084130,2026-09-11 17:54:20,Eclair de cafe,48,Plaza Obelie,Petit fours,pza,16.0
I-4B4E0970D5,2026-09-11 17:54:20,Macaron mixto,67,Centro,Petit fours,pza,10.0
I-6556E883E5,2026-09-11 17:54:21,Macaron mixto,56,Sur,Petit fours,pza,10.0
I-A0474F1E92,2026-09-11 17:54:21,Baguette tradicional,54,Centro,Panaderia,pza,9.0
I-3F564DB240,2026-09-11 17:54:21,Eclair de cafe,83,Norte,Petit fours,pza,16.0
I-8A0AF90B84,2026-09-11 17:54:21,Tarta de frutas,137,Sur,Pasteles,pza,155.0
I-51BAA41C35,2026-09-11 17:54:22,Macaron mixto,12,Norte,Petit fours,pza,10.0
I-367D8D5D4E,2026-09-11 17:54:22,Eclair de cafe,89,Norte,Petit fours,pza,16.0
I-CA27DB912A,2026-09-11 17:54:23,Tarta de frutas,79,Norte,Pasteles,pza,155.0
I-E628C59034,2026-09-11 17:54:23,Baguette tradicional,93,Norte,Panaderia,pza,9.0
I-A9A46505FD,2026-09-11 17:54:23,Rol de canela,71,Plaza Obelie,Viennoiserie,pza,15.0
I-AF90370BBD,2026-09-11 17:54:23,Croissant de almendra,52,Sur,Viennoiserie,pza,18.0
I-C8C39C6A03,2026-09-11 17:54:24,Brownie nogada,69,Norte,Reposteria,pza,20.0
I-309ED0798A,2026-09-11 17:54:24,Baguette tradicional,97,Sur,Panaderia,pza,9.0
I-107D25A81D,2026-09-11 17:54:24,Eclair de cafe,65,Plaza Obelie,Petit fours,pza,16.0
I-2395AB7094,2026-09-11 17:54:24,Eclair de cafe,83,Sur,Petit fours,pza,16.0
I-EE869910EA,2026-09-11 17:54:25,Galleta de mantequilla,53,Norte,Reposteria,pza,6.0
I-CB8D82FAC8,2026-09-11 17:54:25,Cheesecake de frutos rojos,113,Plaza Obelie,Pasteles,pza,170.0
I-EAE5FA9B13,2026-09-11 17:54:25,Rol de canela,29,Norte,Viennoiserie,pza,15.0
I-1B2B94C487,2026-09-11 17:54:26,Pastel de chocolate,83,Plaza Obelie,Pasteles,pza,150.0
I-8D2BEFF036,2026-09-11 17:54:26,Galleta de mantequilla,48,Norte,Reposteria,pza,6.0
I-084214498D,2026-09-11 17:54:26,Galleta de mantequilla,143,Sur,Reposteria,pza,6.0
I-60B3339A87,2026-09-11 17:54:27,Rol de canela,89,Norte,Viennoiserie,pza,15.0
I-509CE46C76,2026-09-11 17:54:27,Rol de canela,54,Sur,Viennoiserie,pza,15.0
I-2E4C0CCFA1,2026-09-11 17:54:27,Macaron mixto,18,Norte,Petit fours,pza,10.0
I-612200C1F0,2026-09-11 17:54:27,Macaron mixto,68,Sur,Petit fours,pza,10.0
I-C820AED530,2026-09-11 17:54:27,Macaron mixto,12,Norte,Petit fours,pza,10.0
I-59B2AC207A,2026-09-11 17:54:28,Baguette tradicional,70,Sur,Panaderia,pza,9.0
I-175B652C52,2026-09-11 17:54:28,Tarta de frutas,31,Plaza Obelie,Pasteles,pza,155.0
I-84F13CC14F,2026-09-11 17:54:28,Rol de canela,58,Sur,Viennoiserie,pza,15.0
I-9683FD6BC4,2026-09-11 17:54:29,Eclair de cafe,101,Centro,Petit fours,pza,16.0
I-F6F61B3705,2026-09-11 17:54:29,Baguette tradicional,64,Sur,Panaderia,pza,9.0
I-E4A193082C,2026-09-11 17:54:29,Brownie nogada,61,Plaza Obelie,Reposteria,pza,20.0
I-752FC5D8ED,2026-09-11 17:54:29,Brownie nogada,56,Centro,Reposteria,pza,20.0
I-7C565DFA90,2026-09-11 17:54:30,Baguette tradicional,75,Centro,Panaderia,pza,9.0
I-34339069D2,2026-09-11 17:54:30,Galleta de mantequilla,53,Centro,Reposteria,pza,6.0
I-C1C7E43E92,2026-09-11 17:54:31,Tarta de frutas,82,Norte,Pasteles,pza,155.0
I-ADE899ECD7,2026-09-11 17:54:31,Rol de canela,91,Sur,Viennoiserie,pza,15.0
I-EF18373E4F,2026-09-11 17:54:31,Cheesecake de frutos rojos,107,Plaza Obelie,Pasteles,pza,170.0
I-9185191E30,2026-09-11 17:54:31,Cheesecake de frutos rojos,88,Norte,Pasteles,pza,170.0
I-5103833F0F,2026-09-11 17:54:32,Eclair de cafe,75,Sur,Petit fours,pza,16.0
I-1836A53CDC,2026-09-11 17:54:32,Cheesecake de frutos rojos,55,Centro,Pasteles,pza,170.0
I-B6545393B4,2026-09-11 17:54:32,Baguette tradicional,64,Centro,Panaderia,pza,9.0
I-D53ADCDE8B,2026-09-11 17:54:33,Tarta de frutas,50,Plaza Obelie,Pasteles,pza,155.0
I-31C00DBB4D,2026-09-11 17:54:33,Cheesecake de frutos rojos,79,Centro,Pasteles,pza,170.0
I-01778E9892,2026-09-11 17:54:33,Galleta de mantequilla,59,Norte,Reposteria,pza,6.0
I-6AFC53967F,2026-09-11 17:54:33,Pastel de chocolate,18,Sur,Pasteles,pza,150.0
I-4140B85F29,2026-09-11 17:54:34,Cheesecake de frutos rojos,116,Plaza Obelie,Pasteles,pza,170.0
I-FCC2E12EAF,2026-09-11 17:54:34,Croissant de almendra,26,Norte,Viennoiserie,pza,18.0
I-4BCB03B7C9,2026-09-11 17:54:35,Croissant de almendra,62,Sur,Viennoiserie,pza,18.0
I-4FBC0D8E44,2026-09-11 17:54:35,Rol de canela,40,Norte,Viennoiserie,pza,15.0
I-29018E3E11,2026-09-11 17:54:35,Rol de canela,104,Plaza Obelie,Viennoiserie,pza,15.0
I-5E43E89D53,2026-09-11 17:54:35,Galleta de mantequilla,54,Norte,Reposteria,pza,6.0
I-13B4EFB94E,2026-09-11 17:54:36,Tarta de frutas,39,Plaza Obelie,Pasteles,pza,155.0
I-599778E7F0,2026-09-11 17:54:36,Tarta de frutas,57,Plaza Obelie,Pasteles,pza,155.0
I-3F4E614FE7,2026-09-11 17:54:37,Eclair de cafe,67,Sur,Petit fours,pza,16.0
I-DB8AA47D59,2026-09-11 17:54:37,Rol de canela,37,Centro,Viennoiserie,pza,15.0
I-C76E541A94,2026-09-11 17:54:37,Cheesecake de frutos rojos,54,Sur,Pasteles,pza,170.0
I-E8C898B0EB,2026-09-11 17:54:37,Cheesecake de frutos rojos,14,Plaza Obelie,Pasteles,pza,170.0
I-0C13975645,2026-09-11 17:54:37,Croissant de almendra,35,Norte,Viennoiserie,pza,18.0
I-A57F843FE4,2026-09-11 17:54:38,Baguette tradicional,63,Sur,Panaderia,pza,9.0
I-F4B6A10A9C,2026-09-11 17:54:38,Baguette tradicional,73,Centro,Panaderia,pza,9.0
I-63D6424CA3,2026-09-11 17:54:38,Brownie nogada,32,Norte,Reposteria,pza,20.0
I-A709FF63FD,2026-09-11 17:54:38,Tarta de frutas,37,Sur,Pasteles,pza,155.0
I-105904CC6D,2026-09-11 17:54:39,Eclair de cafe,113,Centro,Petit fours,pza,16.0
I-BBCED60186,2026-09-11 17:54:39,Cheesecake de frutos rojos,62,Centro,Pasteles,pza,170.0
I-D85237DD8E,2026-09-11 17:54:39,Macaron mixto,67,Sur,Petit fours,pza,10.0
I-4872591FBB,2026-09-11 17:54:39,Eclair de cafe,96,Norte,Petit fours,pza,16.0
I-FE45F1F256,2026-09-11 17:54:40,Galleta de mantequilla,64,Norte,Reposteria,pza,6.0
