id_pago,id_venta,fecha_hora,metodo_pago,monto,estado,referencia
P-C24C1ACC88,V-6607141A3C,2026-09-11 17:53:20,tarjeta,1680.0,pendiente,REF-901D46F9
P-AD57E8396B,V-71C1A9A8E7,2026-09-11 17:53:20,tarjeta,108.0,aprobado,REF-819F0F43
P-03DC373A1A,V-E08A24EE67,2026-09-11 17:53:21,efectivo,168.0,aprobado,REF-7855DF1E
P-324E8CC9A2,V-B0D4A04A1D,2026-09-11 17:53:21,efectivo,55.0,aprobado,REF-8E6CEF02
P-256497C295,V-6A28A5F799,2026-09-11 17:53:21,efectivo,84.0,aprobado,REF-9FF045F1
P-7EF896FD02,V-62E7EFB44C,2026-09-11 17:53:21,transferencia,84.0,aprobado,REF-A54C2D67
P-61ABB13E54,V-704138FC0C,2026-09-11 17:53:22,vale,1260.0,aprobado,REF-52487B27
P-E2AB8C12B7,V-BEAF9DE050,2026-09-11 17:53:22,tarjeta,84.0,aprobado,REF-AC65955B
P-BCE96AEEC8,V-AD9C045874,2026-09-11 17:53:22,efectivo,840.0,aprobado,REF-FA99E560
P-92AAF2047C,V-C293D6BD4C,2026-09-11 17:53:22,vale,1170.0,pendiente,REF-20CC3FED
P-275E352299,V-97E24D0285,2026-09-11 17:53:23,tarjeta,108.0,pendiente,REF-46DFD623
P-C2E82C82F3,V-4FB19F6579,2026-09-11 17:53:23,transferencia,112.0,aprobado,REF-D93FB954
P-670F42CC53,V-76FF2C9E3E,2026-09-11 17:53:24,vale,90.0,aprobado,REF-8F159E4E
P-ED5C82A3B2,V-FB9044D53F,2026-09-11 17:53:24,tarjeta,1680.0,pendiente,REF-5F9A8D2A
P-C3A768C2E5,V-A28052E42D,2026-09-11 17:53:24,vale,252.0,pendiente,REF-EDFA7D22
P-E73B952536,V-1537DC1DF9,2026-09-11 17:53:24,vale,84.0,aprobado,REF-68F04A52
P-9AFBFC2555,V-E1A88907CE,2026-09-11 17:53:24,transferencia,760.0,aprobado,REF-7582CD35
P-39F7646ED3,V-844BAADB20,2026-09-11 17:53:25,tarjeta,288.0,aprobado,REF-655F1AEC
P-F66898FFB4,V-62251FDA6D,2026-09-11 17:53:25,tarjeta,110.0,aprobado,REF-63FF2A1E
P-98DD7C309C,V-8B79D86FC4,2026-09-11 17:53:25,transferencia,18.0,aprobado,REF-16978D42
P-AFA5A46ADF,V-04091AD9A8,2026-09-11 17:53:26,efectivo,112.0,aprobado,REF-E1B42575
P-BFFC25F712,V-DD50573BA5,2026-09-11 17:53:26,efectivo,45.0,pendiente,REF-1487A8AF
P-CFEEBD1F1E,V-8ED6AC8A43,2026-09-11 17:53:26,transferencia,126.0,pendiente,REF-5052ED7A
P-56F58FDE98,V-1DFC7832AB,2026-09-11 17:53:27,transferencia,420.0,aprobado,REF-48C4A700
P-AC5D2CD8B5,V-F3DB2CAFD3,2026-09-11 17:53:27,tarjeta,168.0,pendiente,REF-D2D235F0
P-6246292635,V-752762B882,2026-09-11 17:53:27,efectivo,840.0,aprobado,REF-EDE3652E
P-E6D39A1D6A,V-734EEBC3EE,2026-09-11 17:53:28,transferencia,56.0,aprobado,REF-74C74612
P-EA562D7A14,V-0F95C7F994,2026-09-11 17:53:28,vale,64.0,aprobado,REF-BAA567D8
P-45A6615910,V-43F31C93E4,2026-09-11 17:53:28,vale,390.0,aprobado,REF-6B5D2AA3
P-BA81F7E24F,V-DC78E5E1C6,2026-09-11 17:53:29,efectivo,90.0,pendiente,REF-348703C3
P-8AA61388DB,V-3375D34692,2026-09-11 17:53:29,tarjeta,270.0,aprobado,REF-5D842081
P-FD2C0F17D5,V-E0AF1AE9BE,2026-09-11 17:53:29,transferencia,1260.0,aprobado,REF-044B97B5
P-84243A5A3A,V-FCD7BD2B43,2026-09-11 17:53:29,vale,1140.0,aprobado,REF-D65DB87D
P-AE6B98500A,V-B93DF9342F,2026-09-11 17:53:30,vale,42.0,aprobado,REF-DE917E95
P-8E307F4467,V-B19857316D,2026-09-11 17:53:30,tarjeta,1950.0,aprobado,REF-2800B10C
P-1E420B34B6,V-0AC102759B,2026-09-11 17:53:30,transferencia,168.0,aprobado,REF-F092DC90
P-E2ED69A067,V-ABB49485AD,2026-09-11 17:53:31,tarjeta,128.0,aprobado,REF-DFAA75D2
P-A1296A0419,V-0143466FCA,2026-09-11 17:53:31,transferencia,32.0,aprobado,REF-4B4EB707
P-0B6185BCF2,V-A9D2AF51A7,2026-09-11 17:53:31,vale,1520.0,pendiente,REF-E07998B1
P-85249C1D4C,V-CBF3F5B44F,2026-09-11 17:53:31,efectivo,56.0,pendiente,REF-70B30DA9
P-CDF4260D04,V-553106D2DA,2026-09-11 17:53:32,efectivo,72.0,aprobado,REF-0C83E86A
P-D41887791C,V-A8C7013D1F,2026-09-11 17:53:32,transferencia,2340.0,aprobado,REF-4FECD0EB
P-950D282F62,V-1CDD43D718,2026-09-11 17:53:32,vale,32.0,aprobado,REF-4D1D4466
P-CEFDCF4765,V-71129D8D15,2026-09-11 17:53:33,tarjeta,270.0,aprobado,REF-C27202E7
P-E57B83B15E,V-279BE8DAA5,2026-09-11 17:53:33,transferencia,1950.0,aprobado,REF-DC9EB460
P-3F9D2F7C80,V-A53A52A403,2026-09-11 17:53:33,efectivo,760.0,aprobado,REF-DE836420
P-E1EB2BDAC3,V-E0D1F57B82,2026-09-11 17:53:34,efectivo,140.0,pendiente,REF-D8EBFC42
P-270969FB14,V-A52A8D82A8,2026-09-11 17:53:34,efectivo,330.0,aprobado,REF-A595EE0D
P-DF506EA584,V-4A0645ABCE,2026-09-11 17:53:34,transferencia,96.0,aprobado,REF-A727D90F
P-9FE479BF76,V-35955FDD4B,2026-09-11 17:53:35,tarjeta,160.0,aprobado,REF-3B45947F
P-0386CFDAAD,V-2B2BA70880,2026-09-11 17:53:35,vale,390.0,pendiente,REF-C0F030DF
P-690DF72E9E,V-45956D4F67,2026-09-11 17:53:35,efectivo,96.0,aprobado,REF-DED75156
P-DEC055472A,V-87B6640023,2026-09-11 17:53:35,tarjeta,420.0,aprobado,REF-2D7E608D
P-0E89E7541E,V-7F367A10A0,2026-09-11 17:53:36,efectivo,2100.0,aprobado,REF-1C533D17
P-77A1B92856,V-8C59A5F947,2026-09-11 17:53:36,tarjeta,252.0,aprobado,REF-3EA08CE6
P-C720C0703F,V-85A59B962D,2026-09-11 17:53:36,tarjeta,390.0,aprobado,REF-9E8B572F
P-89A531E799,V-76766859E3,2026-09-11 17:53:36,vale,96.0,pendiente,REF-7973C759
P-42520E86BC,V-64BD413428,2026-09-11 17:53:37,vale,192.0,aprobado,REF-EB7FBF83
P-B106748B66,V-147A57979B,2026-09-11 17:53:37,vale,168.0,aprobado,REF-584D299F
P-344482232E,V-CCA14E37F1,2026-09-11 17:53:37,efectivo,112.0,pendiente,REF-E35275EB
P-504EB648C2,V-1401D35AAD,2026-09-11 17:53:38,transferencia,144.0,aprobado,REF-9BBC6EEB
P-ACE78F4036,V-BC1EFF1F06,2026-09-11 17:53:38,vale,1260.0,aprobado,REF-694ABE19
P-AAD856EFB3,V-8DBE5FE677,2026-09-11 17:53:38,vale,420.0,aprobado,REF-00788820
P-61D1CFCDF8,V-AFB2A5E92E,2026-09-11 17:53:39,efectivo,55.0,aprobado,REF-47936965
P-39045CA861,V-8B7FEA6918,2026-09-11 17:53:39,vale,288.0,aprobado,REF-F5268F39
P-068F476E9C,V-9408B526E2,2026-09-11 17:53:39,tarjeta,240.0,aprobado,REF-2D8048FA
P-039F461609,V-EDD9C77A8D,2026-09-11 17:53:39,vale,2520.0,aprobado,REF-80E97175
P-AF8FAAC08F,V-53B68B26C0,2026-09-11 17:53:40,transferencia,390.0,pendiente,REF-532503D7
P-A7E2D6EFFC,V-BCBCA6E9BA,2026-09-11 17:53:40,efectivo,1560.0,pendiente,REF-5A59F777
P-712F342A11,V-977FB45674,2026-09-11 17:53:40,transferencia,225.0,aprobado,REF-10CFE1BA
P-A724B16E89,V-21179180B7,2026-09-11 17:53:40,transferencia,126.0,aprobado,REF-4399A7F0
P-6666B1AA04,V-7768B64F10,2026-09-11 17:53:41,tarjeta,288.0,aprobado,REF-FEFB6F6D
P-F15C419D77,V-D726654D5A,2026-09-11 17:53:41,efectivo,84.0,aprobado,REF-63C94FC7
P-EAFBD745AF,V-90C634CE85,2026-09-11 17:53:41,vale,72.0,aprobado,REF-12E1FAAC
P-E3440D77B5,V-14639692CE,2026-09-11 17:53:42,tarjeta,36.0,aprobado,REF-A39F9C42
P-DA3864177F,V-D9C21F5E62,2026-09-11 17:53:42,vale,225.0,aprobado,REF-9B4E5E6A
P-8706EEF58F,V-4E0F1A1A0D,2026-09-11 17:53:42,efectivo,90.0,aprobado,REF-3399334E
P-889534732A,V-2F59B94411,2026-09-11 17:53:43,tarjeta,1560.0,aprobado,REF-67102C93
P-2B918307D4,V-E546B6CC95,2026-09-11 17:53:43,vale,135.0,aprobado,REF-8E060ACE
P-CFC920A034,V-0B209CEDBC,2026-09-11 17:53:43,transferencia,42.0,pendiente,REF-E42B77FA
P-27C0B67526,V-CEA6704721,2026-09-11 17:53:43,vale,1520.0,pendiente,REF-6892D628
P-970D59EF92,V-8D21571AC1,2026-09-11 17:53:44,efectivo,112.0,pendiente,REF-5E568786
P-1DB8539EF1,V-ED3CAA95F0,2026-09-11 17:53:44,efectivo,420.0,aprobado,REF-55EEFC1C
P-B09718A0DC,V-55047FDAA0,2026-09-11 17:53:44,efectivo,64.0,aprobado,REF-B33150B0
P-1ED05816FE,V-C0B668C7C4,2026-09-11 17:53:44,efectivo,110.0,aprobado,REF-47271013
P-E6BA110D5A,V-0D7EB0A8D4,2026-09-11 17:53:45,transferencia,240.0,aprobado,REF-35AE60D8
P-4D7741E2BB,V-9F98748BFA,2026-09-11 17:53:45,tarjeta,160.0,pendiente,REF-34FFE676
P-D4B0B73808,V-46B179DC8F,2026-09-11 17:53:46,efectivo,96.0,aprobado,REF-FDC9F5CF
P-C3295F0CD0,V-7F2CF85486,2026-09-11 17:53:46,vale,84.0,aprobado,REF-D0F254ED
P-93BE727499,V-48A274E787,2026-09-11 17:53:46,vale,1950.0,aprobado,REF-C6D12FEB
P-E808307E52,V-E20DBBCF2C,2026-09-11 17:53:46,transferencia,192.0,aprobado,REF-D50E4DBB
P-0EEDDDB6F3,V-260CCD3BC8,2026-09-11 17:53:46,transferencia,840.0,aprobado,REF-3CEDF1A1
P-3D0857F4A3,V-03266364DC,2026-09-11 17:53:47,tarjeta,1170.0,aprobado,REF-341264B3
P-479B3F2A97,V-DEE31C7028,2026-09-11 17:53:47,transferencia,90.0,pendiente,REF-CBF34862
P-1D3DF402BF,V-7940EBCE6A,2026-09-11 17:53:47,tarjeta,760.0,pendiente,REF-84ABAA85
P-E8B7476F69,V-4F73E395B9,2026-09-11 17:53:48,efectivo,168.0,aprobado,REF-BDBCBC4E
P-DDB8ED1B0D,V-54FC7F28AB,2026-09-11 17:53:48,tarjeta,90.0,pendiente,REF-13832712
P-600B680BEF,V-86AB7A5584,2026-09-11 17:53:48,efectivo,84.0,aprobado,REF-823C9FAE
P-93844603ED,V-D8D4B657DC,2026-09-11 17:53:49,efectivo,48.0,aprobado,REF-D0F524AD
P-C45D090105,V-40E0269559,2026-09-11 17:53:49,efectivo,380.0,pendiente,REF-EA4CD49A
P-40BC3A11FA,V-4AE1FC0B78,2026-09-11 17:53:49,tarjeta,168.0,aprobado,REF-AE268614
P-8CFD792F9D,V-61433DAFA3,2026-09-11 17:53:49,vale,55.0,pendiente,REF-517DE2C6
P-D2C429E1EA,V-87C15D4479,2026-09-11 17:53:50,vale,2100.0,aprobado,REF-43FB687B
P-25784E9E0C,V-A24540D2FC,2026-09-11 17:53:50,tarjeta,2340.0,aprobado,REF-3090F518
P-A88833F698,V-0ADD0D667E,2026-09-11 17:53:50,vale,42.0,aprobado,REF-9E602F78
P-9ED84E5410,V-119B9939DA,2026-09-11 17:53:50,vale,42.0,aprobado,REF-78F8A045
P-DC785E2BA0,V-01569B5CA1,2026-09-11 17:53:51,vale,240.0,aprobado,REF-E456B76C
P-AAE2F13FC1,V-AFB5242AD5,2026-09-11 17:53:51,efectivo,42.0,aprobado,REF-264A1DBC
P-D014BC9822,V-25DC1AF046,2026-09-11 17:53:51,vale,126.0,aprobado,REF-A69B3454
P-BE57F66B5C,V-3E10766A20,2026-09-11 17:53:51,transferencia,56.0,aprobado,REF-915AA429
P-B96A1755B2,V-A41F4DEB6B,2026-09-11 17:53:52,transferencia,1260.0,pendiente,REF-81F98770
P-FB6AAE6EA3,V-E81683527F,2026-09-11 17:53:52,tarjeta,270.0,aprobado,REF-DA5525EA
P-506A041C39,V-1D5FB76353,2026-09-11 17:53:52,transferencia,56.0,aprobado,REF-75F4EE5F
P-0C87142EC7,V-32E470F6A7,2026-09-11 17:53:52,tarjeta,1560.0,pendiente,REF-C7ABEF97
P-491E125813,V-3D2C652432,2026-09-11 17:53:53,efectivo,84.0,aprobado,REF-8220E093
P-B21BFAA6EA,V-0DCEFABE99,2026-09-11 17:53:53,tarjeta,48.0,aprobado,REF-1EA61E9B
P-8BEA208C0C,V-70D2D0AA77,2026-09-11 17:53:53,efectivo,240.0,aprobado,REF-DF992CBD
P-274B37774C,V-720B4F0BDA,2026-09-11 17:53:53,transferencia,128.0,pendiente,REF-99DE64FE
P-CB3590171C,V-DF19BF7758,2026-09-11 17:53:54,vale,144.0,aprobado,REF-37E5344B
P-D1CAEC91D2,V-B8C03E54FE,2026-09-11 17:53:54,efectivo,90.0,pendiente,REF-B30CE87B
P-82445FE4E7,V-26DAF0BD4C,2026-09-11 17:53:54,transferencia,160.0,pendiente,REF-24B722E4
P-81F1D41C86,V-A260C1327D,2026-09-11 17:53:55,vale,126.0,aprobado,REF-ECF73CD1
P-598480BC39,V-9054834EAB,2026-09-11 17:53:55,transferencia,1560.0,aprobado,REF-D44F5DA1
P-1472E43D8C,V-BAE03090AC,2026-09-11 17:53:55,vale,128.0,aprobado,REF-1CD7025E
P-4273E2B528,V-5D61B468A8,2026-09-11 17:53:55,tarjeta,28.0,aprobado,REF-72B5B063
P-D4A905DF13,V-2F3E1D814A,2026-09-11 17:53:56,transferencia,48.0,aprobado,REF-3BA0CFFC
P-C4828DE6B9,V-92E72F835C,2026-09-11 17:53:56,vale,140.0,pendiente,REF-EC158F88
P-601582FD8A,V-062885B340,2026-09-11 17:53:57,efectivo,180.0,pendiente,REF-879EF33B
P-411486B80A,V-63F76FC48A,2026-09-11 17:53:57,efectivo,168.0,pendiente,REF-C28C6508
P-B21F11D6CB,V-32AFDF84B1,2026-09-11 17:53:57,tarjeta,56.0,aprobado,REF-A2DF4BA7
P-3BF719C3C4,V-EF96C41026,2026-09-11 17:53:57,tarjeta,2100.0,aprobado,REF-7A8353EE
P-33EA27CECC,V-FD85EDD45D,2026-09-11 17:53:58,vale,270.0,aprobado,REF-83A23D8E
P-F9F25386D6,V-47E242B4E3,2026-09-11 17:53:58,efectivo,220.0,aprobado,REF-DD600F03
P-1662AF56FD,V-1BA4C209B2,2026-09-11 17:53:58,tarjeta,45.0,pendiente,REF-7FFB7318
P-1362C5C668,V-ACC3FDFC0C,2026-09-11 17:53:58,tarjeta,2520.0,aprobado,REF-1274DC72
P-0E70E6B29A,V-B5CAD989DB,2026-09-11 17:53:59,vale,2340.0,aprobado,REF-153F910A
P-B94B4538B4,V-8127548D85,2026-09-11 17:53:59,vale,90.0,aprobado,REF-3D60143F
P-026164C302,V-4729E22758,2026-09-11 17:54:00,transferencia,225.0,aprobado,REF-D79357C9
P-ACF7E41B13,V-499259DD90,2026-09-11 17:54:00,tarjeta,1560.0,aprobado,REF-DEB5F9A8
P-10E9917EA4,V-1CBA0E0CE3,2026-09-11 17:54:00,efectivo,160.0,aprobado,REF-A22F1206
P-5655123AAF,V-8EF7F0C3DA,2026-09-11 17:54:00,tarjeta,48.0,pendiente,REF-3B86261F
P-06A4007ACB,V-D2A0AF3134,2026-09-11 17:54:00,transferencia,165.0,aprobado,REF-62A3EBE7
P-536E57BFAD,V-F1CAA192F1,2026-09-11 17:54:01,tarjeta,1950.0,aprobado,REF-5E28742D
P-02B462FF34,V-BF1D667DE7,2026-09-11 17:54:01,tarjeta,240.0,aprobado,REF-743B253D
P-45BE068272,V-0BF5E21EDB,2026-09-11 17:54:02,transferencia,96.0,aprobado,REF-101ED49C
P-CE2136EB1B,V-81C931A87D,2026-09-11 17:54:02,vale,2520.0,aprobado,REF-568E2981
P-725A24FA2E,V-93584C3853,2026-09-11 17:54:02,transferencia,1560.0,aprobado,REF-8980E003
P-4837C7973C,V-3C5E9C6B8D,2026-09-11 17:54:02,tarjeta,840.0,aprobado,REF-C6DF8A56
P-76A730B86C,V-800B4C72F5,2026-09-11 17:54:03,vale,144.0,aprobado,REF-7900D4AC
P-681D68ABF0,V-1910585FFE,2026-09-11 17:54:03,efectivo,760.0,aprobado,REF-E5DA8E30
P-DFF22AA300,V-3006A458E9,2026-09-11 17:54:03,tarjeta,108.0,aprobado,REF-B6F680A7
P-E9D40D1FE7,V-9782895D44,2026-09-11 17:54:03,efectivo,2100.0,aprobado,REF-DF90124D
P-C4C6C02CAA,V-C4F4115A17,2026-09-11 17:54:04,tarjeta,380.0,aprobado,REF-3D8A76B2
P-54A7F0A58E,V-33A734B1F1,2026-09-11 17:54:04,efectivo,144.0,aprobado,REF-801C95F9
P-033DE14D8F,V-7D68A83FAC,2026-09-11 17:54:04,tarjeta,192.0,aprobado,REF-8170C380
P-3241076841,V-A1E60CBD2D,2026-09-11 17:54:05,efectivo,1680.0,aprobado,REF-B7FC771F
P-965B9631AC,V-D0BA4232CF,2026-09-11 17:54:05,transferencia,110.0,pendiente,REF-B1FE59FE
P-93953656C9,V-986DE07AEE,2026-09-11 17:54:05,efectivo,32.0,aprobado,REF-EC38C7C0
P-41981D2B09,V-EDD30A6B71,2026-09-11 17:54:05,vale,760.0,aprobado,REF-46308702
P-2A79EB41C6,V-CAF6B8E1A3,2026-09-11 17:54:06,efectivo,288.0,aprobado,REF-A2AE736C
P-1BD0D50299,V-49B516C8EB,2026-09-11 17:54:06,vale,420.0,aprobado,REF-C3DE5802
P-22D609BEDD,V-A54E9DBE9A,2026-09-11 17:54:06,transferencia,390.0,pendiente,REF-8ED951EC
P-D71BA3484A,V-D698EC6EB3,2026-09-11 17:54:06,vale,64.0,aprobado,REF-E123CA31
P-AB26474F12,V-744858C3EA,2026-09-11 17:54:07,vale,1260.0,pendiente,REF-F2C96132
P-C1CA089637,V-0DBD16B234,2026-09-11 17:54:07,transferencia,168.0,aprobado,REF-F603B98F
P-88BF7DF243,V-C7C055D5A6,2026-09-11 17:54:07,vale,240.0,aprobado,REF-0F540731
P-BE940D8BB3,V-8840F77E08,2026-09-11 17:54:07,transferencia,1900.0,aprobado,REF-C7932054
P-4D74948C4A,V-E0AE52D953,2026-09-11 17:54:08,tarjeta,760.0,aprobado,REF-973E7EA9
P-EBA4F9B77D,V-DDF4BF02FC,2026-09-11 17:54:08,transferencia,112.0,pendiente,REF-7B96F436
P-A1AC1CBDF7,V-40E5F55B2E,2026-09-11 17:54:08,transferencia,1140.0,aprobado,REF-7006F1CD
P-3AF2B3B87C,V-E30A633FF1,2026-09-11 17:54:08,vale,128.0,aprobado,REF-5EDCA168
P-D269DEF5C1,V-42312988F8,2026-09-11 17:54:09,efectivo,96.0,aprobado,REF-DFFD177F
P-538E90C868,V-5C161710D1,2026-09-11 17:54:09,efectivo,126.0,pendiente,REF-81E44740
P-64B6538871,V-0A2AB7A0A6,2026-09-11 17:54:09,efectivo,72.0,aprobado,REF-7CB3EDC7
P-53654E6C45,V-055B3978CC,2026-09-11 17:54:10,tarjeta,64.0,aprobado,REF-08461EF5
P-007C7ED4AA,V-89588742B7,2026-09-11 17:54:10,transferencia,390.0,aprobado,REF-81FFAB01
P-45B6106320,V-D619FC8C9A,2026-09-11 17:54:10,efectivo,112.0,aprobado,REF-4103A879
P-41129CCF73,V-C7E16A53EF,2026-09-11 17:54:10,tarjeta,180.0,pendiente,REF-5F282871
P-F550DDFBCB,V-DCBE7D22F5,2026-09-11 17:54:11,efectivo,420.0,aprobado,REF-3E66F15B
P-CF1D555004,V-0EBC656160,2026-09-11 17:54:11,vale,90.0,aprobado,REF-71C6485A
P-AA871852E9,V-4DABEE9F80,2026-09-11 17:54:11,vale,1560.0,pendiente,REF-023C01C5
P-462D2F11E0,V-82D1E58C11,2026-09-11 17:54:12,tarjeta,252.0,aprobado,REF-5699B08B
P-C6B78A5DB1,V-4D5DCDAB39,2026-09-11 17:54:12,transferencia,760.0,aprobado,REF-4202C2EA
P-6884662298,V-C8DFBCACBC,2026-09-11 17:54:12,efectivo,760.0,aprobado,REF-068B5F78
P-79A9D881A5,V-82C15DE466,2026-09-11 17:54:12,tarjeta,110.0,pendiente,REF-3DD22300
P-BD1F909186,V-2ED8A0DBF1,2026-09-11 17:54:13,tarjeta,1520.0,pendiente,REF-EC0FFC64
P-A0DA3C0522,V-05EA702F39,2026-09-11 17:54:13,efectivo,28.0,pendiente,REF-C721E617
P-34EF98FB56,V-BEF36FAD43,2026-09-11 17:54:13,transferencia,2100.0,aprobado,REF-84CE08B7
P-2E9A40939B,V-2E7982FC68,2026-09-11 17:54:14,tarjeta,112.0,aprobado,REF-EEECFFA9
P-6B17871926,V-436BB6F474,2026-09-11 17:54:14,transferencia,288.0,aprobado,REF-182ADF4E
P-E66E306B8B,V-62A0D3EAA6,2026-09-11 17:54:14,transferencia,780.0,pendiente,REF-6305F045
P-3A1C03D79D,V-A753439958,2026-09-11 17:54:14,vale,1170.0,aprobado,REF-0DEEC8FA
P-80E7C2BCD6,V-CF3BA9B6EE,2026-09-11 17:54:15,tarjeta,1900.0,pendiente,REF-713DC654
P-581550B963,V-0730C2C1AB,2026-09-11 17:54:15,vale,28.0,aprobado,REF-F3753929
P-D02908BE52,V-5823FEE9FA,2026-09-11 17:54:15,tarjeta,64.0,aprobado,REF-710BBDBB
P-9E1A83694C,V-C2D395013B,2026-09-11 17:54:16,tarjeta,90.0,pendiente,REF-A1763234
P-84AE32DC33,V-E8CB211632,2026-09-11 17:54:16,transferencia,90.0,aprobado,REF-CAEFBFF5
P-58063D3858,V-1F4705696B,2026-09-11 17:54:16,vale,225.0,aprobado,REF-9EA44EE3
P-F19C4C500A,V-434F65103C,2026-09-11 17:54:17,tarjeta,90.0,aprobado,REF-72817886
P-E039C9083D,V-FAF3135135,2026-09-11 17:54:17,efectivo,330.0,aprobado,REF-D67EDF1E
P-41565F30A5,V-0E354B9EE6,2026-09-11 17:54:17,transferencia,210.0,pendiente,REF-9F0F49CD
P-4C13ED8338,V-7F9FC081E2,2026-09-11 17:54:18,vale,192.0,aprobado,REF-D2DD90B7
P-F19C257D0B,V-0598EE1BF4,2026-09-11 17:54:18,efectivo,780.0,aprobado,REF-517150F6
P-10C6B531BA,V-9236134ABD,2026-09-11 17:54:18,tarjeta,42.0,pendiente,REF-8334C7DE
P-794BE0F93A,V-674983EBDD,2026-09-11 17:54:19,tarjeta,54.0,aprobado,REF-2E108DD5
P-5B1F713CC9,V-63F088E380,2026-09-11 17:54:19,vale,192.0,aprobado,REF-39E484C5
P-2D6C44C67C,V-437ED4D694,2026-09-11 17:54:19,efectivo,780.0,aprobado,REF-B0D870F1
P-99AE92FC2E,V-95780E9A0F,2026-09-11 17:54:19,transferencia,192.0,pendiente,REF-C4DC901E
P-96831916DE,V-533C8B5236,2026-09-11 17:54:20,tarjeta,2100.0,pendiente,REF-8B078F2C
P-0C05E85312,V-6FC5859BD6,2026-09-11 17:54:20,tarjeta,72.0,aprobado,REF-BB3BF59B
P-775526C0F2,V-1C551277E7,2026-09-11 17:54:21,tarjeta,32.0,aprobado,REF-4DA5AA77
P-B4E9191EF0,V-190BD481D5,2026-09-11 17:54:21,tarjeta,18.0,aprobado,REF-25A35F9E
P-42AB8F128F,V-EE7F003DF2,2026-09-11 17:54:21,efectivo,225.0,aprobado,REF-2E3AE8B5
P-B0851E2839,V-FA46F14133,2026-09-11 17:54:21,efectivo,1950.0,pendiente,REF-1C3917D2
P-FE2DA69CD1,V-028915144B,2026-09-11 17:54:22,vale,1950.0,aprobado,REF-881432D1
P-09FAB238F7,V-8E68EED1BC,2026-09-11 17:54:22,transferencia,330.0,pendiente,REF-07B03E12
P-F1E98B10A5,V-0C0418463D,2026-09-11 17:54:22,efectivo,84.0,aprobado,REF-733B3A84
P-364F21F0D3,V-E5F69BE1F1,2026-09-11 17:54:22,efectivo,220.0,aprobado,REF-4F44DFE2
P-D480A57BA0,V-AD0FF00682,2026-09-11 17:54:23,efectivo,42.0,aprobado,REF-D933F950
P-97816C2FB1,V-34FF8BA3FC,2026-09-11 17:54:23,efectivo,90.0,aprobado,REF-4FCB7AC3
P-DAFD38ABF7,V-212C01466B,2026-09-11 17:54:24,vale,128.0,aprobado,REF-FC2C348F
P-EEB073DF61,V-B5EF7FEBFF,2026-09-11 17:54:24,tarjeta,780.0,pendiente,REF-7F5A3461
P-E647C382A1,V-FD8BE6EE7F,2026-09-11 17:54:24,efectivo,380.0,aprobado,REF-4257A288
P-AF48F5B269,V-C8474A3837,2026-09-11 17:54:24,tarjeta,380.0,aprobado,REF-B06B9D81
P-1D189610E7,V-6A91EC3AED,2026-09-11 17:54:25,efectivo,760.0,pendiente,REF-3D923DC4
P-420EB0071A,V-F5BDE2B52E,2026-09-11 17:54:25,transferencia,90.0,aprobado,REF-26B2E75A
P-E99ED40A0D,V-7D1008DD8C,2026-09-11 17:54:25,transferencia,56.0,pendiente,REF-04836C6E
P-8B1B7C68BA,V-8EEF57137C,2026-09-11 17:54:25,tarjeta,420.0,aprobado,REF-ADE0E8F5
P-DB836EF7E4,V-42B2D9B680,2026-09-11 17:54:26,efectivo,54.0,aprobado,REF-501E3C02
P-42C63423CF,V-A454A39C3E,2026-09-11 17:54:26,tarjeta,1140.0,pendiente,REF-2F50409B
P-FB20B70511,V-C123FC1236,2026-09-11 17:54:26,vale,2280.0,aprobado,REF-B1A6CB5E
P-FB1B3802AB,V-26E4665F55,2026-09-11 17:54:26,transferencia,270.0,aprobado,REF-67A29C12
P-88DCFFE2F6,V-68EEF43B3B,2026-09-11 17:54:27,efectivo,1900.0,aprobado,REF-4F4E89B3
P-FBEE0A78CE,V-56139669C0,2026-09-11 17:54:27,vale,48.0,pendiente,REF-446BA04A
P-BD4E07E2E5,V-0F918AF085,2026-09-11 17:54:27,tarjeta,54.0,aprobado,REF-30F16E41
P-7AB6F9E637,V-3B38C0CCC1,2026-09-11 17:54:27,transferencia,28.0,aprobado,REF-BC219709
P-1072B3412F,V-27CAE305F6,2026-09-11 17:54:28,efectivo,54.0,aprobado,REF-3E4196FC
P-EECFAD345F,V-50A522F96F,2026-09-11 17:54:28,efectivo,84.0,aprobado,REF-EF97678E
P-BCBF3DA1B9,V-E014BC79FD,2026-09-11 17:54:28,tarjeta,42.0,aprobado,REF-898DE632
P-D5EC758EA2,V-E480862FD6,2026-09-11 17:54:29,transferencia,210.0,aprobado,REF-3914DDFE
P-41E1E88D32,V-DB0206B981,2026-09-11 17:54:29,tarjeta,55.0,aprobado,REF-8A203866
P-909C71105E,V-B9865A6B94,2026-09-11 17:54:29,vale,84.0,aprobado,REF-2514BA93
P-370AE99F73,V-1756230B12,2026-09-11 17:54:30,efectivo,160.0,aprobado,REF-5D0ECA42
P-07B1A55584,V-9103F664F6,2026-09-11 17:54:30,tarjeta,780.0,aprobado,REF-F1780E16
P-EF385AAE3F,V-ECCCE21506,2026-09-11 17:54:30,vale,1260.0,pendiente,REF-12ACBD73
P-E3506A967E,V-E5756F5F99,2026-09-11 17:54:30,transferencia,84.0,aprobado,REF-7B046A4D
